dataset,seed,method,status,fail_reason,base_f1,aug_f1,gain,aug_count,aug_ratio,actual_aug_ratio,source_space,label_mode,backbone,train_split_only,uses_external_library,library_name,budget_matched,selection_rule,best_val_f1,stop_epoch,warning_count,fallback_count,method_elapsed_sec,activation_policy,activation_scope,activation_topk,activation_tau,operator_name,dictionary_estimator,safe_generator,bridge_realizer,transport_error_fro_mean,transport_error_logeuc_mean,bridge_cond_A_mean,metric_preservation_error_mean,safe_radius_ratio_mean,manifold_margin_mean,gamma_requested_mean,gamma_used_mean,gamma_zero_rate,host_geom_cosine_mean,host_conflict_rate,candidate_total_count,aug_total_count,requested_k_dir,effective_k_dir,safe_clip_rate,template_usage_entropy,top_template_concentration,aug_valid_rate,candidate_audit_rows,candidate_audit_available,candidate_accept_rate,candidate_physics_ok,candidate_audit_path,z_displacement_norm_mean,template_response_abs_mean,template_response_top1_mean,template_response_top5_mean,template_response_gap_top1_top5_mean,template_response_entropy_mean,pre_safe_displacement_norm_mean,post_safe_displacement_norm_mean,gamma_used_ratio_mean,gamma_requested_mean_audit,gamma_used_mean_audit,safe_radius_ratio_mean_audit,safe_clip_rate_audit,gamma_zero_rate_audit,manifold_margin_mean_audit,transport_error_logeuc_mean_audit,template_response_top1_mean_audit,template_response_top5_mean_audit,template_response_gap_top1_top5_mean_audit,template_response_entropy_mean_audit,selected_template_response_abs_mean_audit,gamma_used_ratio_mean_audit,pre_safe_displacement_norm_mean_audit,post_safe_displacement_norm_mean_audit,template_usage_entropy_audit,top_template_concentration_audit,selection_stage,selector_name,feasible_rate,selector_accept_rate,pre_filter_reject_count,post_bridge_reject_count,bridge_success_rate,reject_reason_zero_gamma,reject_reason_safe_radius,reject_reason_zero_direction,reject_reason_zero_margin,reject_reason_bridge_fail,reject_reason_transport_error,relevance_score_mean,safe_balance_score_mean,fidelity_score_mean,variety_score_mean,fv_score_mean,feasible_rate_audit,selector_accept_rate_audit,relevance_score_mean_audit,safe_balance_score_mean_audit,fidelity_score_mean_audit,variety_score_mean_audit,fv_score_mean_audit,gamma_used_gt_requested_count,safe_radius_ratio_out_of_bounds_count,direction_bank_source,utilization_mode,core_training_mode,aug_train_ratio,multi_template_pairs,template_selection,zpia_z_dim,zpia_n_train,zpia_n_train_lt_z_dim,zpia_row_norm_min,zpia_row_norm_max,zpia_row_norm_mean,zpia_fallback_row_count,telm2_recon_last,telm2_recon_mean,telm2_recon_std,ag_target_norm_mean_audit,ag_pred_norm_mean_audit,ag_pred_target_cosine_mean_audit,ag_tangent_available_rate_audit,ag_fallback_rate_audit,cs_flow_target_dist_mean_audit,cs_flow_velocity_norm_mean_audit,cs_flow_pred_target_cosine_mean_audit,cs_flow_fallback_rate_audit,latent_target_dist_mean_audit,latent_target_sampling_prob_mean_audit,latent_residual_norm_mean_audit,latent_pred_velocity_norm_mean_audit,latent_pred_target_cosine_mean_audit,latent_fallback_rate_audit,task_utility_mean_audit,task_margin_mean_audit,lc_utility_mean_audit,lc_margin_mean_audit,lc_margin_target_mean_audit,lc_fallback_rate_audit,spg_grad_norm_mean_audit,spg_projected_grad_norm_mean_audit,spg_projection_energy_mean_audit,ecl_projection_energy_mean_audit,ecl_alpha_mean_audit,ecl_alignment_to_projected_gradient_mean_audit,ecl_support_noise_norm_mean_audit,ecl_fallback_rate_audit,rn_ecl_projection_energy_mean_audit,rn_ecl_alpha_mean_audit,rn_ecl_alignment_to_projected_gradient_mean_audit,rn_ecl_support_noise_norm_mean_audit,rn_ecl_fallback_rate_audit,selected_template_entropy
natops,3,csta_topk_uniform_top5,success,,0.920814479638009,0.9214365881032548,0.0006221084652457,1440,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,13.86843528598547,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0004487496863068,2.9214561923216844,1.405648870062669,0.5563515004368449,0.0249482397876351,5.643837013582447,0.1,0.1,0.0,0.0,0.0,1440.0,1440.0,10.0,10.0,0.0,2.1859164585147184,0.1736111111111111,1.0,1440.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/natops/_csta_runs/csta_topk_uniform_top5/natops/s3/candidate_audit/natops_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999855442,2.42005780484244,4.208350283034092,2.431701958017617,1.7766483250164753,1.957645943181816,0.0999999999855442,0.1000000014901161,1.0,0.1,0.1,0.0249482397876351,0.0,0.0,5.643837013582447,2.9214561923216844,4.208350283034092,2.431701958017617,1.7766483250164753,1.957645943181816,2.42005780484244,1.0,0.0999999999855442,0.1000000014901161,2.1859164585147184,0.1736111111111111,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,300.0,144.0,True,1.0,1.0,1.0,0.0,0.7591960365934863,0.7556615765190766,0.0114538393452741,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.1859164585147184
basicmotions,1,no_aug,success,,1.0,1.0,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basicmotions,1,csta_topk_uniform_top5,success,,1.0,1.0,0.0,320,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,23.04577795718797,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002221141606852,0.0074618910881247,1.116787344030762,0.1826578524364944,0.0320919450261445,4.41428878572931,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,320.0,320.0,10.0,10.0,0.0,2.03094656148457,0.1875,1.0,320.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/basicmotions/_csta_runs/csta_topk_uniform_top5/basicmotions/s1/candidate_audit/basicmotions_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000002572534,2.0261996631670707,2.857252126600576,2.206667426092745,0.6505847005078305,2.0887449824381745,0.1000000002572534,0.1000000000931322,1.0,0.0999999999999999,0.0999999999999999,0.0320919450261445,0.0,0.0,4.41428878572931,0.0074618910881247,2.857252126600576,2.206667426092745,0.6505847005078305,2.0887449824381745,2.0261996631670707,1.0,0.1000000002572534,0.1000000000931322,2.03094656148457,0.1875,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,21.0,32.0,False,1.0,1.0,1.0,0.0,0.540196047608251,0.4930399356430594,0.0372474138818418,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.03094656148457
basicmotions,2,no_aug,success,,1.0,1.0,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basicmotions,2,csta_topk_uniform_top5,success,,1.0,1.0,0.0,320,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,21.471873252186924,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002221720475221,0.0087732848109693,1.1211222826849614,0.1856068106313389,0.0315775020378357,4.578642753667057,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,320.0,320.0,10.0,10.0,0.0,2.000000443988584,0.21875,1.0,320.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/basicmotions/_csta_runs/csta_topk_uniform_top5/basicmotions/s2/candidate_audit/basicmotions_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000001535419,1.9766050493116527,2.6546466068240866,2.1411125683855707,0.513534038438516,2.075725434498461,0.1000000001535419,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0315775020378357,0.0,0.0,4.578642753667057,0.0087732848109693,2.6546466068240866,2.1411125683855707,0.513534038438516,2.075725434498461,1.9766050493116527,1.0,0.1000000001535419,0.1000000014901161,2.000000443988584,0.21875,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,21.0,32.0,False,1.0,1.0,1.0,0.0,0.4907254762851415,0.5039172359153512,0.0312698157323367,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.000000443988584
basicmotions,3,no_aug,success,,1.0,1.0,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basicmotions,3,csta_topk_uniform_top5,success,,1.0,1.0,0.0,320,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,37.11557111493312,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.000222193898824,0.0084524622088497,1.116300609878582,0.1854180090841444,0.0318447305373617,4.503179782069605,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,320.0,320.0,10.0,10.0,0.0,1.9633773726064403,0.28125,1.0,320.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/basicmotions/_csta_runs/csta_topk_uniform_top5/basicmotions/s3/candidate_audit/basicmotions_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000006102108,1.9518877237676004,2.9348742038619937,2.031101723132261,0.9037724807297328,2.0983077469940348,0.1000000006102108,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.0318447305373617,0.0,0.0,4.503179782069605,0.0084524622088497,2.9348742038619937,2.031101723132261,0.9037724807297328,2.0983077469940348,1.9518877237676004,1.0,0.1000000006102108,0.1000000014901161,1.9633773726064403,0.28125,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,21.0,32.0,False,1.0,1.0,1.0,0.0,0.4695773482298053,0.4813339310702889,0.0336585279639948,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,1.9633773726064403
epilepsy,1,no_aug,success,,1.0,1.0,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,1,csta_topk_uniform_top5,success,,1.0,1.0,0.0,1090,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,9.850322746904569,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569549510538,0.00410352161147,1.081104962994481,0.1287839992411313,0.1015002448350429,1.4579571049010949,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1090.0,1090.0,10.0,10.0,0.0,2.177930938785269,0.1926605504587156,1.0,1090.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/epilepsy/_csta_runs/csta_topk_uniform_top5/epilepsy/s1/candidate_audit/epilepsy_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000004689583,1.3464652448022056,1.930303866039862,1.3810302661894152,0.5492735998504469,2.026601817143244,0.1000000004689583,0.1000000010799924,1.0,0.0999999999999999,0.0999999999999999,0.1015002448350429,0.0,0.0,1.4579571049010949,0.00410352161147,1.930303866039862,1.3810302661894152,0.5492735998504469,2.026601817143244,1.3464652448022056,1.0,0.1000000004689583,0.1000000010799924,2.177930938785269,0.1926605504587156,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,109.0,False,1.0,1.0,1.0,0.0,0.3911798363993395,0.3353275993696665,0.0262335940754174,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.177930938785269
epilepsy,2,no_aug,success,,1.0,1.0,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,2,csta_topk_uniform_top5,success,,1.0,1.0,0.0,1090,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,26.69999104202725,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001569906487136,0.003699872427607,1.084426246460199,0.128748864029355,0.1035920749797201,1.4371339363815483,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1090.0,1090.0,10.0,10.0,0.0,2.1131560153282294,0.1743119266055046,1.0,1090.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/epilepsy/_csta_runs/csta_topk_uniform_top5/epilepsy/s2/candidate_audit/epilepsy_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000004917518,1.1341371970398186,1.7484292909226955,1.2017334690985098,0.5466958218241861,2.02332913323863,0.1000000004917518,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.1035920749797201,0.0,0.0,1.4371339363815483,0.003699872427607,1.7484292909226955,1.2017334690985098,0.5466958218241861,2.02332913323863,1.1341371970398186,1.0,0.1000000004917518,0.1000000014901161,2.1131560153282294,0.1743119266055046,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,109.0,False,1.0,1.0,1.0,0.0,0.3019139733421603,0.2988300504330786,0.0210205566940965,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.1131560153282294
epilepsy,3,no_aug,success,,1.0,1.0,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epilepsy,3,csta_topk_uniform_top5,success,,1.0,1.0,0.0,1090,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,39.90034529194236,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001570622828072,0.0038771124489128,1.0896154484475762,0.1344422776121588,0.1050425229704121,1.3987721618078757,0.0999999999999999,0.0999999999999999,0.0,0.0,0.0,1090.0,1090.0,10.0,10.0,0.0,2.175306167996584,0.1834862385321101,1.0,1090.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/epilepsy/_csta_runs/csta_topk_uniform_top5/epilepsy/s3/candidate_audit/epilepsy_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999999378076,1.301289555676287,1.8064479725533389,1.3534103243972493,0.4530376481560895,2.0866056670249344,0.0999999999378076,0.1000000014901161,1.0,0.0999999999999999,0.0999999999999999,0.1050425229704121,0.0,0.0,1.3987721618078757,0.0038771124489128,1.8064479725533389,1.3534103243972493,0.4530376481560895,2.0866056670249344,1.301289555676287,1.0,0.0999999999378076,0.1000000014901161,2.175306167996584,0.1834862385321101,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,6.0,109.0,False,1.0,1.0,1.0,0.0,0.3729633880241157,0.3331185640960838,0.0240105372669049,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.175306167996584
cricket,1,no_aug,success,,0.9860139860139862,0.9860139860139862,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cricket,1,csta_topk_uniform_top5,success,,0.9860139860139862,0.9860139860139862,0.0,860,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,123.90175071009436,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002217053765745,0.0130711247628724,1.095995551805896,0.1569632765531075,0.0713112643100145,2.0181944374140146,0.1,0.1,0.0,0.0,0.0,860.0,860.0,10.0,10.0,0.0,2.113463829762273,0.2209302325581395,1.0,860.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/cricket/_csta_runs/csta_topk_uniform_top5/cricket/s1/candidate_audit/cricket_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000000126148,1.2188178329390866,1.961919037618494,1.1916528388433334,0.7702661987751608,2.037469885109238,0.1000000000126148,0.1000000014901161,1.0,0.1,0.1,0.0713112643100145,0.0,0.0,2.0181944374140146,0.0130711247628724,1.961919037618494,1.1916528388433334,0.7702661987751608,2.037469885109238,1.2188178329390866,1.0,0.1000000000126148,0.1000000014901161,2.113463829762273,0.2209302325581395,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,21.0,86.0,False,1.0,1.0,1.0,0.0,0.4001019188324796,0.4069355645834173,0.0187108211623632,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.113463829762273
cricket,2,no_aug,success,,0.9860139860139862,0.9860139860139862,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cricket,2,csta_topk_uniform_top5,success,,0.9860139860139862,0.9860139860139862,0.0,860,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,44.39075028593652,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002218012526705,0.0135970649173045,1.103435716841656,0.1629559545508302,0.0705313471202599,2.029877671970912,0.1,0.1,0.0,0.0,0.0,860.0,860.0,10.0,10.0,0.0,2.181743959302551,0.1860465116279069,1.0,860.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/cricket/_csta_runs/csta_topk_uniform_top5/cricket/s2/candidate_audit/cricket_s2_csta_topk_uniform_top5_candidate_audit.csv.gz,0.1000000004467098,1.1691909790980357,1.694441425010423,1.2039718896031115,0.4904695354073112,2.084543487788656,0.1000000004467098,0.1000000014901161,1.0,0.1,0.1,0.0705313471202599,0.0,0.0,2.029877671970912,0.0135970649173045,1.694441425010423,1.2039718896031115,0.4904695354073112,2.084543487788656,1.1691909790980357,1.0,0.1000000004467098,0.1000000014901161,2.181743959302551,0.1860465116279069,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,21.0,86.0,False,1.0,1.0000000000000002,1.0,0.0,0.4220295189787309,0.4248246670850231,0.0222675067475672,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.181743959302551
cricket,3,no_aug,success,,1.0,1.0,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cricket,3,csta_topk_uniform_top5,success,,1.0,1.0,0.0,860,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,30.001026776153594,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0002217167490049,0.0121486632274426,1.1030685271579492,0.1585658525578335,0.0722898009721784,1.9700825355244047,0.1,0.1,0.0,0.0,0.0,860.0,860.0,10.0,10.0,0.0,2.084463873463391,0.2325581395348837,1.0,860.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/cricket/_csta_runs/csta_topk_uniform_top5/cricket/s3/candidate_audit/cricket_s3_csta_topk_uniform_top5_candidate_audit.csv.gz,0.09999999969564,1.1600491212051909,1.6599528246662991,1.2234077399216536,0.4365450847446458,2.0878899269841584,0.09999999969564,0.1000000014901161,1.0,0.1,0.1,0.0722898009721784,0.0,0.0,1.9700825355244047,0.0121486632274426,1.6599528246662991,1.2234077399216536,0.4365450847446458,2.0878899269841584,1.1600491212051909,1.0,0.09999999969564,0.1000000014901161,2.084463873463391,0.2325581395348837,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,21.0,86.0,False,1.0,1.0,1.0,0.0,0.4427598620853732,0.4204514023207658,0.0132718532418008,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.084463873463391
ering,1,no_aug,success,,0.9740690423763212,0.9740690423763212,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ering,1,csta_topk_uniform_top5,success,,0.9740690423763212,0.9703566390471942,-0.003712403329127,240,10.0,10.0,covariance_template,hard,minirocket,True,False,none,True,uniform_top5_response,0.0,0,0,0,6.199610138079152,uniform_topk,single_anchor,5.0,,PIA,TELM2,local_margin_safe_step,whitening_coloring,0.0001813588700088,0.0013170723671426,1.100166125799536,0.1495433511972191,0.1423919299191502,1.0850636769840405,0.1,0.1,0.0,0.0,0.0,240.0,240.0,10.0,10.0,0.0,2.037712826860868,0.2083333333333333,1.0,240.0,True,1.0,True,/home/THL/project/MTS-PIA/standalone_projects/ACT_ManifoldBridge/results/minirocket_final20_core_v1/ering/_csta_runs/csta_topk_uniform_top5/ering/s1/candidate_audit/ering_s1_csta_topk_uniform_top5_candidate_audit.csv.gz,0.0999999993749267,0.5080745053208268,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.0999999993749267,0.1000000014901161,1.0,0.1,0.1,0.1423919299191502,0.0,0.0,1.0850636769840405,0.0013170723671426,0.8159031269663175,0.5769491513833029,0.2389539755830146,2.034079782189788,0.5080745053208268,1.0,0.0999999993749267,0.1000000014901161,2.037712826860868,0.2083333333333333,response_only,topk_uniform_top5,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,1.0,1.0,,,,,,0.0,0.0,zpia_top1_pool,core_concat,concat_all,10.0,1.0,topk_uniform_top5,10.0,24.0,False,1.0,1.0,1.0,0.0,0.323908626804241,0.3384924606380963,0.0053674422524026,,,,0.0,0.0,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,0.0,2.037712826860868
ering,2,no_aug,success,,0.992631493242143,0.992631493242143,0.0,0,0.0,0.0,none,hard,minirocket,True,False,none,True,none,,0,0,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
